timestamp,cam,cam_frame,class,confidence,count_this_frame,brand_id
2026-05-21 14:22:51,CCTV01,83,car,0.632,2,21
2026-05-21 14:22:51,CCTV01,83,person,0.303,1,
2026-05-21 14:22:51,CCTV01,83,truck,0.263,1,
2026-05-21 14:22:51,CCTV02,82,car,0.909,3,21
2026-05-21 14:22:51,CCTV02,82,motorcycle,0.480,1,
2026-05-21 14:22:51,CCTV02,82,person,0.271,1,
2026-05-21 14:22:51,CCTV01,85,car,0.820,1,21
2026-05-21 14:22:51,CCTV01,85,umbrella,0.792,1,
2026-05-21 14:22:51,CCTV01,85,person,0.260,1,
2026-05-21 14:22:51,CCTV02,84,car,0.914,3,21
2026-05-21 14:22:51,CCTV02,84,motorcycle,0.479,1,
2026-05-21 14:22:51,CCTV01,87,car,0.890,3,21
2026-05-21 14:22:51,CCTV01,87,umbrella,0.781,1,
2026-05-21 14:22:51,CCTV02,86,car,0.911,3,21
2026-05-21 14:22:51,CCTV02,86,motorcycle,0.321,1,
2026-05-21 14:22:51,CCTV01,89,car,0.861,2,19
2026-05-21 14:22:51,CCTV01,89,umbrella,0.756,1,
2026-05-21 14:22:52,CCTV02,88,car,0.928,3,21
2026-05-21 14:22:52,CCTV01,91,car,0.899,3,21
2026-05-21 14:22:52,CCTV01,91,umbrella,0.792,1,
2026-05-21 14:22:52,CCTV02,90,car,0.905,3,21
2026-05-21 14:22:52,CCTV02,90,motorcycle,0.349,1,
2026-05-21 14:22:52,CCTV01,93,car,0.893,3,21
2026-05-21 14:22:52,CCTV01,93,umbrella,0.710,1,
2026-05-21 14:22:52,CCTV01,93,person,0.338,1,
2026-05-21 14:22:52,CCTV02,92,car,0.918,4,21
2026-05-21 14:22:52,CCTV02,92,person,0.506,1,
2026-05-21 14:22:52,CCTV01,95,car,0.903,3,21
2026-05-21 14:22:52,CCTV01,95,umbrella,0.664,1,
2026-05-21 14:22:52,CCTV01,95,truck,0.306,1,
2026-05-21 14:22:52,CCTV02,94,car,0.907,5,21
2026-05-21 14:22:52,CCTV02,94,bicycle,0.275,1,
2026-05-21 14:22:52,CCTV01,97,car,0.906,2,21
2026-05-21 14:22:52,CCTV01,97,umbrella,0.568,1,
2026-05-21 14:22:52,CCTV01,97,truck,0.312,1,
2026-05-21 14:22:52,CCTV01,97,bus,0.267,1,
2026-05-21 14:22:53,CCTV02,96,car,0.905,6,21
2026-05-21 14:22:53,CCTV02,96,bicycle,0.411,1,
2026-05-21 14:22:53,CCTV01,99,car,0.891,3,21
2026-05-21 14:22:53,CCTV01,99,umbrella,0.560,1,
2026-05-21 14:22:53,CCTV02,98,car,0.876,7,21
2026-05-21 14:22:53,CCTV02,98,bicycle,0.277,1,
2026-05-21 14:22:53,CCTV02,98,truck,0.261,1,
2026-05-21 14:22:53,CCTV01,101,car,0.874,1,21
2026-05-21 14:22:53,CCTV01,101,umbrella,0.365,1,
2026-05-21 14:22:53,CCTV01,101,truck,0.312,1,
2026-05-21 14:22:53,CCTV02,100,car,0.872,4,21
2026-05-21 14:22:53,CCTV01,103,car,0.828,1,21
2026-05-21 14:22:53,CCTV01,103,umbrella,0.271,1,
2026-05-21 14:22:53,CCTV02,102,car,0.869,5,21
2026-05-21 14:22:53,CCTV02,102,person,0.415,1,
2026-05-21 14:22:53,CCTV02,102,truck,0.306,1,
2026-05-21 14:22:53,CCTV01,105,umbrella,0.708,1,
2026-05-21 14:22:53,CCTV01,105,car,0.606,3,21
2026-05-21 14:22:54,CCTV02,104,car,0.873,5,21
2026-05-21 14:22:54,CCTV02,104,motorcycle,0.434,1,
2026-05-21 14:22:54,CCTV02,104,truck,0.350,1,
2026-05-21 14:22:54,CCTV01,107,car,0.719,3,21
2026-05-21 14:22:54,CCTV01,107,umbrella,0.598,1,
2026-05-21 14:22:54,CCTV02,106,car,0.848,5,21
2026-05-21 14:22:54,CCTV02,106,motorcycle,0.482,1,
2026-05-21 14:22:54,CCTV01,109,car,0.769,3,21
2026-05-21 14:22:54,CCTV01,109,umbrella,0.669,1,
2026-05-21 14:22:54,CCTV02,108,car,0.832,5,21
2026-05-21 14:22:54,CCTV02,108,person,0.455,1,
2026-05-21 14:22:54,CCTV02,108,truck,0.299,1,
2026-05-21 14:22:54,CCTV01,111,car,0.828,4,21
2026-05-21 14:22:54,CCTV01,111,umbrella,0.761,1,
2026-05-21 14:22:54,CCTV01,111,person,0.289,1,
2026-05-21 14:22:54,CCTV02,110,car,0.904,5,21
2026-05-21 14:22:54,CCTV02,110,bicycle,0.324,1,
2026-05-21 14:22:55,CCTV02,112,car,0.791,4,21
2026-05-21 14:22:55,CCTV02,114,car,0.762,5,21
2026-05-21 14:22:55,CCTV01,113,car,0.802,3,21
2026-05-21 14:22:55,CCTV01,113,umbrella,0.759,1,
2026-05-21 14:22:55,CCTV02,116,car,0.809,4,21
2026-05-21 14:22:55,CCTV02,116,motorcycle,0.558,1,
2026-05-21 14:22:55,CCTV01,115,car,0.840,4,21
2026-05-21 14:22:55,CCTV01,115,umbrella,0.756,1,
2026-05-21 14:22:55,CCTV02,118,car,0.868,5,21
2026-05-21 14:22:55,CCTV02,118,motorcycle,0.455,1,
2026-05-21 14:22:55,CCTV01,117,car,0.837,5,21
2026-05-21 14:22:55,CCTV01,117,umbrella,0.736,1,
2026-05-21 14:22:55,CCTV01,117,truck,0.319,1,
2026-05-21 14:22:56,CCTV02,120,car,0.821,4,21
2026-05-21 14:22:56,CCTV02,120,motorcycle,0.343,1,
2026-05-21 14:22:56,CCTV01,119,car,0.823,5,21
2026-05-21 14:22:56,CCTV01,119,umbrella,0.731,1,
2026-05-21 14:22:56,CCTV01,119,truck,0.502,1,
2026-05-21 14:22:56,CCTV01,121,car,0.826,5,21
2026-05-21 14:22:56,CCTV01,121,umbrella,0.383,1,
2026-05-21 14:22:56,CCTV02,121,car,0.908,4,21
2026-05-21 14:22:56,CCTV01,123,car,0.835,5,21
2026-05-21 14:22:56,CCTV01,123,truck,0.490,1,
2026-05-21 14:22:56,CCTV01,123,umbrella,0.359,1,
2026-05-21 14:22:56,CCTV02,123,car,0.914,3,21
2026-05-21 14:22:57,CCTV01,125,car,0.888,3,21
2026-05-21 14:22:57,CCTV01,125,umbrella,0.446,1,
2026-05-21 14:22:57,CCTV02,125,car,0.920,4,21
2026-05-21 14:22:57,CCTV01,127,car,0.866,4,21
2026-05-21 14:22:57,CCTV01,127,umbrella,0.643,1,
2026-05-21 14:22:57,CCTV02,127,car,0.905,3,21
2026-05-21 14:22:57,CCTV01,129,car,0.862,4,21
2026-05-21 14:22:57,CCTV01,129,umbrella,0.446,1,
2026-05-21 14:22:57,CCTV02,129,car,0.923,2,21
2026-05-21 14:22:57,CCTV01,131,car,0.866,5,21
2026-05-21 14:22:57,CCTV01,131,umbrella,0.613,1,
2026-05-21 14:22:57,CCTV02,131,car,0.908,2,21
2026-05-21 14:22:58,CCTV01,133,car,0.898,7,21
2026-05-21 14:22:58,CCTV01,133,umbrella,0.566,1,
2026-05-21 14:22:58,CCTV02,133,car,0.924,2,21
2026-05-21 14:22:58,CCTV01,135,car,0.913,6,21
2026-05-21 14:22:58,CCTV01,135,umbrella,0.400,1,
2026-05-21 14:22:58,CCTV02,135,car,0.924,2,21
2026-05-21 14:22:58,CCTV01,137,car,0.890,5,21
2026-05-21 14:22:58,CCTV01,137,umbrella,0.625,1,
2026-05-21 14:22:58,CCTV02,137,car,0.917,2,21
2026-05-21 14:22:58,CCTV02,137,motorcycle,0.376,1,
2026-05-21 14:22:58,CCTV01,139,car,0.888,5,22
2026-05-21 14:22:58,CCTV01,139,umbrella,0.660,1,
2026-05-21 14:22:58,CCTV02,139,car,0.916,2,21
2026-05-21 14:22:58,CCTV02,139,motorcycle,0.274,1,
2026-05-21 14:22:59,CCTV01,141,car,0.873,5,21
2026-05-21 14:22:59,CCTV01,141,umbrella,0.723,1,
2026-05-21 14:22:59,CCTV02,141,car,0.917,2,21
2026-05-21 14:22:59,CCTV01,143,car,0.858,5,21
2026-05-21 14:22:59,CCTV01,143,umbrella,0.479,1,
2026-05-21 14:22:59,CCTV02,143,car,0.901,1,21
2026-05-21 14:22:59,CCTV02,143,motorcycle,0.426,1,
2026-05-21 14:22:59,CCTV02,143,bicycle,0.251,1,
2026-05-21 14:22:59,CCTV01,145,car,0.834,5,7
2026-05-21 14:22:59,CCTV02,145,car,0.905,2,21
2026-05-21 14:22:59,CCTV02,145,motorcycle,0.385,1,
2026-05-21 14:22:59,CCTV02,145,bicycle,0.267,1,
2026-05-21 14:22:59,CCTV01,147,car,0.872,4,9
2026-05-21 14:22:59,CCTV01,147,umbrella,0.365,1,
2026-05-21 14:22:59,CCTV02,147,car,0.891,1,21
2026-05-21 14:22:59,CCTV02,147,motorcycle,0.258,1,
2026-05-21 14:23:00,CCTV01,149,car,0.891,6,22
2026-05-21 14:23:00,CCTV01,149,umbrella,0.585,1,
2026-05-21 14:23:00,CCTV02,149,car,0.872,2,21
2026-05-21 14:23:00,CCTV02,149,bicycle,0.278,1,
2026-05-21 14:23:00,CCTV01,151,car,0.833,5,9
2026-05-21 14:23:00,CCTV01,151,umbrella,0.358,1,
2026-05-21 14:23:00,CCTV02,151,car,0.787,2,7
2026-05-21 14:23:00,CCTV02,151,bicycle,0.281,1,
2026-05-21 14:23:00,CCTV01,153,car,0.904,6,21
2026-05-21 14:23:00,CCTV01,153,umbrella,0.274,1,
2026-05-21 14:23:00,CCTV02,153,bicycle,0.533,1,
2026-05-21 14:23:00,CCTV02,153,car,0.363,2,21
2026-05-21 14:23:00,CCTV01,155,car,0.909,7,21
2026-05-21 14:23:00,CCTV01,155,umbrella,0.533,1,
2026-05-21 14:23:00,CCTV02,155,motorcycle,0.406,1,
2026-05-21 14:23:00,CCTV02,155,bicycle,0.311,1,
2026-05-21 14:23:01,CCTV01,157,car,0.911,9,21
2026-05-21 14:23:01,CCTV02,157,motorcycle,0.432,1,
2026-05-21 14:23:01,CCTV02,157,bicycle,0.423,2,
2026-05-21 14:23:01,CCTV01,159,car,0.889,9,21
2026-05-21 14:23:01,CCTV02,159,motorcycle,0.436,1,
2026-05-21 14:23:01,CCTV02,159,bicycle,0.255,1,
2026-05-21 14:23:01,CCTV01,161,car,0.876,8,21
2026-05-21 14:23:01,CCTV01,161,umbrella,0.432,1,
2026-05-21 14:23:01,CCTV02,161,bicycle,0.329,1,
2026-05-21 14:23:01,CCTV01,163,car,0.846,8,21
2026-05-21 14:23:01,CCTV01,163,umbrella,0.553,1,
2026-05-21 14:23:01,CCTV02,163,car,0.617,2,15
2026-05-21 14:23:01,CCTV02,163,bicycle,0.261,2,
2026-05-21 14:23:02,CCTV01,165,car,0.861,7,17
2026-05-21 14:23:02,CCTV01,165,umbrella,0.739,1,
2026-05-21 14:23:02,CCTV02,165,car,0.649,2,9
2026-05-21 14:23:02,CCTV02,165,bicycle,0.637,1,
2026-05-21 14:23:02,CCTV01,167,car,0.848,6,21
2026-05-21 14:23:02,CCTV02,167,car,0.851,1,15
2026-05-21 14:23:02,CCTV02,167,bicycle,0.562,2,
2026-05-21 14:23:02,CCTV01,169,car,0.832,6,15
2026-05-21 14:23:02,CCTV02,169,car,0.888,2,21
2026-05-21 14:23:02,CCTV02,169,motorcycle,0.484,1,
2026-05-21 14:23:02,CCTV02,169,bicycle,0.385,1,
2026-05-21 14:23:02,CCTV01,171,car,0.828,4,22
2026-05-21 14:23:02,CCTV02,171,car,0.896,2,21
2026-05-21 14:23:02,CCTV02,171,bicycle,0.676,1,
2026-05-21 14:23:03,CCTV01,173,car,0.817,5,21
2026-05-21 14:23:03,CCTV01,173,umbrella,0.396,1,
2026-05-21 14:23:03,CCTV02,173,car,0.904,1,21
2026-05-21 14:23:03,CCTV01,175,car,0.864,6,21
2026-05-21 14:23:03,CCTV01,175,umbrella,0.440,1,
2026-05-21 14:23:03,CCTV02,175,car,0.905,2,21
2026-05-21 14:23:03,CCTV02,175,bicycle,0.314,1,
2026-05-21 14:23:03,CCTV01,177,car,0.832,7,17
2026-05-21 14:23:03,CCTV02,177,car,0.896,2,21
2026-05-21 14:23:03,CCTV02,177,bicycle,0.349,1,
2026-05-21 14:23:03,CCTV02,177,person,0.318,1,
2026-05-21 14:23:04,CCTV02,179,car,0.893,2,21
2026-05-21 14:23:04,CCTV01,179,car,0.792,3,21
2026-05-21 14:23:04,CCTV01,179,umbrella,0.708,1,
2026-05-21 14:23:04,CCTV01,179,person,0.266,1,
2026-05-21 14:23:04,CCTV02,181,car,0.835,3,21
2026-05-21 14:23:04,CCTV01,181,car,0.851,3,21
2026-05-21 14:23:04,CCTV01,181,umbrella,0.684,1,
2026-05-21 14:23:04,CCTV01,181,person,0.342,2,
2026-05-21 14:23:04,CCTV02,183,car,0.816,2,21
2026-05-21 14:23:04,CCTV02,183,bicycle,0.385,1,
2026-05-21 14:23:04,CCTV01,183,car,0.890,5,21
2026-05-21 14:23:04,CCTV01,183,umbrella,0.653,1,
2026-05-21 14:23:04,CCTV01,183,person,0.275,1,
2026-05-21 14:23:04,CCTV01,183,truck,0.255,1,
2026-05-21 14:23:04,CCTV02,185,car,0.736,3,21
2026-05-21 14:23:04,CCTV02,185,motorcycle,0.251,1,
2026-05-21 14:23:04,CCTV01,185,car,0.846,2,21
2026-05-21 14:23:04,CCTV01,185,umbrella,0.657,1,
2026-05-21 14:23:04,CCTV01,185,person,0.274,1,
2026-05-21 14:23:05,CCTV02,187,car,0.843,4,21
2026-05-21 14:23:05,CCTV02,187,bicycle,0.374,1,
2026-05-21 14:23:05,CCTV02,187,motorcycle,0.263,1,
2026-05-21 14:23:05,CCTV01,187,car,0.804,3,21
2026-05-21 14:23:05,CCTV01,187,umbrella,0.658,1,
2026-05-21 14:23:05,CCTV01,187,person,0.292,1,
2026-05-21 14:23:05,CCTV02,189,car,0.558,3,21
2026-05-21 14:23:05,CCTV02,189,motorcycle,0.463,2,
2026-05-21 14:23:05,CCTV02,189,person,0.328,2,
2026-05-21 14:23:05,CCTV02,189,bicycle,0.269,1,
2026-05-21 14:23:05,CCTV01,189,car,0.870,4,7
2026-05-21 14:23:05,CCTV01,189,umbrella,0.361,1,
2026-05-21 14:23:05,CCTV02,191,bicycle,0.484,2,
2026-05-21 14:23:05,CCTV02,191,motorcycle,0.440,3,
2026-05-21 14:23:05,CCTV02,191,car,0.387,1,21
2026-05-21 14:23:05,CCTV02,191,person,0.375,2,
2026-05-21 14:23:05,CCTV01,191,car,0.846,4,7
2026-05-21 14:23:05,CCTV01,191,umbrella,0.615,1,
2026-05-21 14:23:05,CCTV01,191,person,0.347,1,
2026-05-21 14:23:05,CCTV02,193,car,0.885,3,21
